gene	p
KRTAP10-3	0.849551290359487
LOC392281	0.849552979063031
NR6A1	0.849563111284297
SLC27A1	0.849575354384993
ZNF691	0.84957788744031
KHSRP	0.84960575104879
CTF2P	0.849620527204803
PECR	0.849666544376385
RPL4P3	0.849675832245879
DYNC1LI2	0.849736203397587
LHX2	0.849744224739422
C10ORF51	0.849805440242903
LOC348926	0.849820638574802
PARG	0.849822749454232
LOC730974	0.849864544866953
TAAR8	0.849870877505244
LOC100287852	0.849919849908029
C9ORF11	0.849934203888155
RPN2	0.849981487587396
L3MBTL	0.850015261658282
LARP5	0.850053679663914
DPP10	0.85006592276461
LOC643768	0.850074788458218
SIRT2	0.850122072157458
PHYHIPL	0.850185820716255
KIAA0528	0.85022719395309
CEBPE	0.850267722838153
CTDSP1	0.850277855059419
LOC100287254	0.850318806120368
PGP	0.850318806120368
LYPLA2P1	0.850380865975621
GSTM1L	0.850442503654988
LOC642319	0.85044545888619
PNO1	0.850490209530114
KRT3	0.850498230871949
FLJ33544	0.850562823782519
C10ORF81	0.850586043456253
PPP1R13B	0.850586887808025
LOC727878	0.850589420863341
ZNF428	0.850609263129987
MMADHC	0.850721984091568
KRT8P25	0.850795020519859
SLCO5A1	0.850857502550998
KIAA1704	0.850949959070048
PODNL1	0.850965579577833
CSRP2	0.850996398417516
LILRB1	0.851010752397642
GOLT1A	0.851013707628845
TRAPPC6A	0.851014129804731
RPL6P20	0.851022151146566
TRPT1	0.851038193830237
MAPK13	0.851066479614604
NAP1L5	0.851069434845807
B4GALT5	0.851072812252895
LOC100126822	0.851082522298275
ZNF529	0.851100675861376
PCYOX1L	0.851158513957768
LOC100289671	0.851219307285363
YDJC	0.851219307285363
KCNA7	0.851258991818653
LOC644623	0.851269124039919
RPS12P1	0.851275034502324
ARRDC4	0.85130880857321
DAP3	0.851313030332071
C22ORF27	0.851314296859729
KCNC1	0.851322318201565
LOC729126	0.851337938709349
LOC100288639	0.85135398139302
LOC100128541	0.851437572218463
ATP6V1GP2	0.851437572218463
C10ORF27	0.851471346289348
PAQR9	0.851556203642449
RSPO2	0.851722963117448
FLCN	0.851775735103207
LOC100130943	0.851800643480486
LOC100288572	0.851939539347004
LOC100132701	0.852015953182383
YWHAQP2	0.852042972439092
ZNF316	0.852052682484471
LOC100127987	0.852061548178079
CXCL1	0.852095322248965
PSEN2	0.8521033435908
OR11I1P	0.852111787108522
LOC100288316	0.852121919329787
LPPR2	0.852175957843205
SNX9	0.852190311823331
LOC647169	0.852211420617635
GALNS	0.852269680889913
C9ORF96	0.852271369593457
C1ORF200	0.852284034870039
OLFM3	0.852305565840229
MGMT	0.85234313949409
DHX35	0.852451216520924
SLC39A14	0.85247105878757
LOC100289314	0.852572381000228
SONP1	0.852585468452696
MRPS18AP1	0.852718876032695
SLC38A6	0.852807955144656
GPR3	0.852941784900542
CPEB1	0.852946428835288
TRNAI30P	0.852987802072124
GPR156	0.853095456923072
FCF1	0.853108544375541
LOC100130075	0.853138518863452
PEPD	0.853144429325857
C12ORF62	0.853191290849211
C1ORF57	0.853202267422249
EYA1	0.853224642744211
GPRIN1	0.853271082091679
C6ORF162	0.853329342363957
PGBD3P1	0.853442063325539
ACOT7	0.853492724431867
ALOX15	0.853561116925411
CREBL2	0.853593202292753
LOC100129919	0.85360206798636
USP7	0.853605867569335
BCL2L7P2	0.853688191867119
ZNF791	0.853695791033069
LOC100288688	0.853721965938005
LOC646639	0.853742230380537
EBNA1BP2	0.853778537506739
FBXL7	0.85380851199465
SLC11A1	0.853861706156295
PSD2	0.853889569764776
ZNF266	0.853919966428573
RBP7	0.853941075222877
RPS15AP33	0.853980337580282
AHCY	0.853998068967497
TRMT61A	0.854006934661105
OR8B9P	0.854027621279522
CHP	0.854041975259649
LOC100287308	0.854045774842623
LOC100288409	0.854051263129142
C6ORF163	0.854130210019838
DPY19L2P1	0.854139497889332
CSTF2T	0.854146252703509
IFI16	0.854175382839648
TUBA1B	0.854175382839648
SLC25A20	0.854187203764458
RPS3AP41	0.854248419267939
GFI1	0.854285570745913
C20ORF27	0.854311323474964
SFRS4	0.854357762822432
LOH3CR2A	0.854381826847938
CHGA	0.854433332306039
SPEF1	0.854438820592558
ZNF223	0.854538454101671
ZNF217	0.854611912705848
LOC100133156	0.854664262515721
PDCD5	0.854684104782366
ARHGEF7	0.854690015244771
TUBBP3	0.854710701863189
SEC14L1	0.854757985562429
LOC390213	0.854794714864517
OR11M1P	0.854814134955277
LOC100288591	0.854821734121226
PKNOX2	0.854852975136795
TRNAG32P	0.854860574302745
OR10T1P	0.854950919942365
NS3BP	0.854990604475655
LIN54	0.855058152617427
HIST1H2BG	0.855078417059959
TCEB1	0.855086016225908
TTC25	0.855158630478313
SCUBE3	0.855161163533629
GIPC1	0.85516538529249
GNRHR	0.855201692418692
HNRNPA1L2	0.855275151022869
AKR1B1P4	0.855278528429957
TMEM45B	0.855322012546223
GPATCH1	0.855328345184514
SALL1	0.855346076571729
KLHDC5	0.855438533090779
C1QL3	0.855485394614133
STMN1	0.855490882900652
LOC100128023	0.855530989609829
CHAD	0.855626823535968
COL9A3	0.855650887561474
PATL2	0.85571801352736
C6ORF52	0.855856487217992
BXDC2	0.855886039530017
EIF5	0.85590503744489
LOC100288056	0.855931634525713
LOC100130383	0.855937122812232
SLC25A39	0.855937544988118
PPP6C	0.85599749396394
AHSA1	0.856050688125585
ING2	0.856070952568117
TAF15	0.856071796919889
NOTCH2	0.856116969739699
ZBED2	0.856200982741028
LOC100130815	0.856222935887103
SLC16A6	0.856229690701281
ABL2	0.856234334636027
HDGF2	0.85626304259628
ZNF98	0.856276974400521
CDKL4	0.856300194074255
CRISP2	0.856406160221659
RPS29P21	0.856466531373368
NPM1P6	0.856501994147798
LOC100128573	0.856568697937797
PROZ	0.856571230993114
CHRNG	0.856683529778809
LPAR1	0.856715192970265
STK11	0.856792451157416
LOC100128006	0.85680173902691
LOC100287946	0.856821159117669
KRTAP15-1	0.856869709344568
TTC19	0.856964698918934
EEF1AL9	0.857007760859314
MT3	0.857010716090516
RETSAT	0.857036046643681
EML2	0.85704575668906
TEX10	0.857088396453554
KCNA1	0.857124703579756
SVIP	0.857163965937161
ZNF300	0.8573113053214
WDR21C	0.85731890448735
FLJ32255	0.857320593190894
EML5	0.857325237125641
LOC100287316	0.857372098648995
SLC6A15	0.857416849292919
KIAA0776	0.857477642620513
CCDC87	0.857528725902728
LOC100101247	0.857599229275702
ARRDC1	0.857600073627474
ZFP14	0.857611894552285
LIX1	0.85763384769836
RBM16	0.857707306302537
LOC100288276	0.857732214679815
C1ORF115	0.857738969493993
ITGB6	0.857849157400258
C20ORF194	0.857849579576144
C7ORF58	0.857862244852726
ASTN1	0.857874910129308
PPP2R5CP	0.857893908044182
RPL5P13	0.857910372903738
NLRP9P	0.858034492614244
LYPD4	0.858044202659624
ITIH4	0.858195763802724
OR2AE1	0.858212650838167
FBXO15	0.858272599813989
DGKA	0.858311017819622
LOC643562	0.858437670585444
CRYGFP	0.858502263496013
ZDHHC2	0.858574455572532
NVL	0.858590498256202
CCDC113	0.858647914176708
SELV	0.858720950604999
NOSIP	0.858743748102847
DLC1	0.858758946434746
SLC28A2	0.858823961521201
FKBP1C	0.858966656970694
GOLIM4	0.858984810533795
CYP4B1	0.859038426871326
RPL37P11	0.859075578349301
BIRC2	0.859076000525187
LOC100132200	0.859110196771959
TRGVB	0.85925838050797
KCNA4	0.859277378422844
LOC100129779	0.859290888051198
PSMG4	0.85930144244835
NUDT4	0.859318751659679
PEMT	0.859322551242654
LOC100287827	0.859336060871008
SPRYD5	0.85933690522278
GNMT	0.859382922394362
RPL19P9	0.859415007761704
ZNF117	0.859444560073729
SAMD12	0.859472001506324
LOC729051	0.859531950482146
LOC100289033	0.859550526221133
LOC100287970	0.859591055106196
C3ORF31	0.859599076448032
OR13I1P	0.859640027508981
LOC728463	0.859667468941576
ZNF672	0.859694066022398
LOC100130001	0.859713063937271
GNPNAT1	0.859722773982651
TNKS	0.859760769812398
C15ORF59	0.859789899948537
OR6J1	0.859810586566954
RPL7AP40	0.859905576141321
CPN2	0.859946949378156
POLH	0.85997016905189
PLCL1	0.859983678680244
LOC728991	0.860057137284421
SLC6A19	0.860105265335434
C21ORF87	0.860158459497079
PAPOLA	0.860216719769357
GLI1	0.860348438645812
RPS3AP13	0.860403743686887
EEF1E1	0.860577257976063
PCBP3	0.860604277232772
LOC441644	0.860725019536189
LYVE1	0.86076470406948
ARHGAP26	0.860777369346062
SPINT2	0.860841540080745
YTHDF1P	0.86094961710758
LOC641381	0.860961860208276
RBM8A	0.861042917978402
MCF2L2	0.861083024687579
SH3YL1	0.861116798758465
CSTP2	0.861146773246376
KC6	0.861161549402389
SHB	0.861164926809478
ANKRD13B	0.861240918468971
LOC100129574	0.861253583745553
NANOGP4	0.861294112630616
SPO11	0.861346884616375
LAPTM4B	0.861354905958211
ERICH1	0.861382347390805
SNCAIP	0.861391213084413
SCOC	0.861398390074476
VRK1	0.861408522295742
TNFSF18	0.861408522295742
LOC100133141	0.861510688860172
ZNF530	0.861510688860172
GNE	0.861640296857196
LOC100128615	0.861852651327891
ANKRD62	0.861918088590232
LOC100288189	0.861925687756182
PDE4D	0.861975926686624
RNF115	0.861991547194409
LGALS4	0.86208822547232
C2ORF58	0.862093713758839
RPS20P22	0.862124954774408
DAPK3	0.862138042226877
BRI3	0.862159573197066
STMN3	0.862166328011243
FBXO11	0.862226276987066
SORBS1	0.862239364439534
C2ORF27A	0.862273560686306
LOC339843	0.862344908411052
SLC10A7	0.862385015120229
POLR2L	0.862386703823774
ABI1	0.862471561176874
VPS33B	0.862510401358393
TGM5	0.86254079802219
SERPINB8	0.862561484640608
ZNF583	0.862584704314342
LOC390940	0.862604968756874
LRGUK	0.862662806853266
NGB	0.862685604351114
SLC39A7	0.862732043698582
RPSAP30	0.862763706890037
TRIM46	0.862822389338201
PCDHB10	0.862835898966556
C12ORF74	0.862897114470036
RPL24P4	0.862907246691302
GOLGA2L1	0.862967617843011
LOC644578	0.863017434597567
KCNMB2	0.863030944225922
NP	0.863071050935099
LOC100288438	0.863075694869845
LOC100288514	0.863230211244148
LOC440063	0.86328804934054
DLK2	0.86339992595035
DCDC1	0.863423989975856
KIAA1618	0.863437077428324
HDDC3	0.86351813519845
NUP155	0.863533755706235
NGFR	0.863607636486298
ZCCHC7	0.863621146114652
EXOSC5	0.863656608889082
LOC390472	0.863804370449208
LOC642958	0.863843210630727
C1ORF124	0.863996882653257
KLHDC10	0.864089339172307
REV3L	0.864161953424712
RASSF6	0.864180951339585
ZBTB8A	0.864190661384965
LOC100287278	0.864240478139522
ENOSF1	0.864274252210407
KCNA3	0.864351932573445
LRRFIP1	0.864666031432683
RPS26P31	0.864676163653949
ENDOD1	0.864685873699329
MAFK	0.864715426011354
LOC643859	0.864733579574455
LOC286135	0.86474920008224
IGLV4-60	0.864755110544645
LOC100288915	0.864755532720531
AK5	0.864781707625467
CHI3L2	0.864862765395594
LOC100287447	0.864866142802682
WDSOF1	0.864891473355847
LOC286359	0.864904560808315
VGLL3	0.86495986584939
UBXN11	0.864961554552935
C9ORF40	0.86496746501534
THY1	0.864991951216732
CLDN5	0.864993639920276
RGS9BP	0.865040079267744
RPL23AP61	0.865045989730149
ZSWIM4	0.865051478016668
LOC730441	0.865157866339959
HP	0.865180663837807
ZNF252	0.865193329114389
KLF16	0.86519755087325
TMEFF2	0.865205150039199
CABP4	0.865211904853376
MYCBPAP	0.865271431653313
LOC100288986	0.865415393630464
OR2AK2	0.865528536767931
COX11	0.865533180702678
LOC100288201	0.865538668989197
C15ORF38	0.865548379034577
TNFRSF1B	0.865608328010399
C1ORF157	0.865611705417488
MARCH10	0.865617615879893
ACAP3	0.865672498745082
ZNF506	0.865696984946474
MGC16025	0.865697829298247
LOC100288992	0.865697829298247
RPL17P25	0.865699518001791
SCGB2A2	0.865709650223057
METTL9	0.865728225962044
KRT18P20	0.865786486234322
LOC100287382	0.865945646543372
FIS1	0.866049501811346
LOC401914	0.866061744912042
LOC100131283	0.866110717314826
LOC100287361	0.866148713144573
GBL	0.866194308140269
RWDD2B	0.866261856282041
LOC388931	0.866299007760015
TRBV12-1	0.866372888540078
LOC647145	0.866402440852103
LOC100287612	0.866431148812356
ZNF808	0.866450991079001
MTERFD1	0.866506296120077
CBLL1	0.866531204497355
GTF2F2	0.866550624588115
LOC646755	0.866559912457608
C3ORF70	0.866561178985267
ALS2CR12	0.866735115450329
CPEB2	0.866760868179379
LOC100287213	0.86683390460767
CCDC102A	0.866886254417543
LACTB2	0.866894697935264
NPEPL1	0.866912851498365
RPS17P8	0.866986732278428
RTEL1	0.866998975379125
LOC100127919	0.867015862414567
NHEDC1	0.8670209285252
KNDC1	0.867097764536466
LOC100289541	0.867106208054187
TTC3	0.867129005552035
KIAA0408	0.867310541183047
LOC100130137	0.867490388110514
EGLN1	0.867500098155894
RECQL	0.867506008618299
TMEM165	0.867508119497729
ABCE1	0.867567224121779
BACH2	0.867600153840893
LOC100131124	0.867655458881968
LRRN2	0.867664324575576
B3GAT3P	0.867679945083361
RANP1	0.867764380260575
ITCH	0.867790555165512
MAP3K9	0.867807442200955
LOC100127891	0.867828128819372
TFAP2C	0.867834039281777
SMYD1	0.867892721729942
MDM4	0.867920163162536
C5ORF36	0.867998687877346
HSPA9	0.868009242274498
LOC100128459	0.86814771596513
LOC100128220	0.868268880444433
TRPV6	0.868289567062851
ETFB	0.868408198486837
STAU1	0.868474480100951
PSG4	0.868482501442786
LOC100133024	0.868483767970444
CRYAB	0.868535273428545
PLA2G2E	0.868643772631266
GPR161	0.868661926194367
SIGLEC1	0.86869063415462
THSD4	0.868816020392784
SPAG5	0.868883990710442
RASSF8	0.868901299921771
LOC100288152	0.868948583621011
CCDC154	0.868993334264935
HSD17B7P1	0.868998822551454
C12ORF5	0.869047794954238
DDX10	0.869052438888985
LOC100287424	0.869076502914491
PPCS	0.869110699161263
LOC100289315	0.869126741844934
GDPD4	0.869129697076136
TET3	0.869131807955567
PCBD2	0.86915080587044
TCEB1P	0.869159249388162
VENTXP5	0.869168115081769
ZNF404	0.869204000032085
INPP4A	0.869218354012212
ME1	0.869234396695883
VPS45	0.869287168681642
TCP10L2	0.869294767847591
PCDHB19P	0.869356827702844
MMP10	0.869453083804869
C10ORF88	0.869458572091388
RPS7P4	0.869474192599172
LGI4	0.869477992182147
EDEM3	0.869489390931071
LOC653435	0.869544695972147
VEGFC	0.869603800596197
HLA-E	0.869619421103981
DPPA2	0.869930142556131
LOC100288100	0.869947029591574
MARCH7	0.869966449682334
ATRN	0.869990091531954
LOC389458	0.870017955140435
LOC255025	0.870023021251068
IGF2BP2	0.870038641758852
LOC100130535	0.870042863517713
OR5V1	0.870043285693599
NCRNA00174	0.870075793236827
SND1	0.870126876519042
CSNK1G1	0.870139541795624
NLRP1	0.87021088952037
ATP8A1	0.870265350209674
FAM62B	0.870280970717458
LOC645598	0.870351051914547
LOC91450	0.870404668252078
RNF19A	0.870440131026508
SOLH	0.870495013891698
LNX2	0.870546097173912
ERO1L	0.87057860471714
KIDINS220	0.870718767111316
SERPINB1	0.870719189287202
SERPINA5	0.870731854563785
LOC100130539	0.870823466731063
PRTN3	0.870902835797644
CABC1	0.87091296801891
LOC100288673	0.871035821201757
LOC100288757	0.871046375598909
RNF149	0.871101258464099
PRG3	0.871155296977516
FLJ30403	0.871191181927832
INSL6	0.871219467712199
OR5K4	0.871249864375997
MRPL37	0.871313612934794
LOC644397	0.871394248529034
LGALS13	0.871423800841059
PCBP2P1	0.871436043941755
LOC283683	0.87143984352473
RPS24P8	0.871490504631058
NCRNA00032	0.871561852355805
MIR2053	0.871566496290552
LOC100130121	0.871623912211058
SPSB3	0.87163657748764
COX7A2	0.871650931467766
UQCRQ	0.871663596744348
LOC100288990	0.87168386118688
ZFP62	0.871725656599601
RHOF	0.871735366644981
LOC100130736	0.87175056497688
POLR2J4	0.871784761223651
GPBP1	0.871810513952702
NRXN1	0.871827400988145
TRAV12-2	0.871835844505866
FLJ23569	0.871885661260423
SEC31A	0.871909725285929
RPL23AP48	0.871922812738397
FUT8	0.871940544125613
TMEM167A	0.872047776800675
SAMD8	0.87216978563175
KLC4	0.872209047989155
LOC100288388	0.872209892340927
CLK3	0.872287994879851
GRB10	0.872325568533711
CPB2	0.872442511254154
C1ORF53	0.872460664817255
SLFN12	0.872470797038521
MATR3	0.87248810624985
LOC100130307	0.872524835551938
RCN1	0.872545522170356
CHCHD3	0.872557343095166
LOC100131973	0.872577185361811
CLPTM1	0.872579718417128
LOC100288348	0.872611381608583
WDR46	0.872654865724849
ZNF845	0.872664153594342
FDXACB1	0.87271819210776
LOC100288249	0.872742256133266
LOC442405	0.872756610113392
HTR3D	0.872793761591367
C7ORF55	0.872837245707632
DIXDC1	0.87284611140124
MSR1	0.872865953667885
GLMN	0.87288157417567
SMC1B	0.872921680884847
PKP4	0.872941945327378
ELL3	0.873030180087568
PRDM14	0.873080841193897
LOC100288730	0.8731019499882
RGS4	0.873177097295921
IRGQ	0.873190184748389
LOC388181	0.873279263860351
ENTPD1	0.873387340887186
LOC642587	0.873407605329717
POL3S	0.873628403318134
FAS	0.873638113363513
SPP1	0.873665976971994
LRFN1	0.873681175303893
LOC100128659	0.873687507942184
RPRD1A	0.873857644824271
CDC42BPB	0.87392012685541
LOC729009	0.873966144026992
TRPM1	0.874001184625536
SLC7A6OS	0.874075909757371
HIST1H2APS5	0.874154856648067
ZNF66	0.874213961272117
METTL11B	0.874219449558636
LOC100286923	0.87423844747351
MMRN2	0.874390430792496
C4ORF30	0.874401407365534
H2AFV	0.874463467220787
SNX22	0.874471910738508
SHISA4	0.87448246513566
EFCAB5	0.874499774346989
LOC344382	0.874517505734204
LOC647209	0.874567322488761
KRTAP19-6	0.874672022108507
C5ORF22	0.874707062707051
ACN9	0.874730704556671
HSD3B1	0.874730704556671
GLT8D3	0.874745480712684
SMPD4	0.874825271955151
LOC100288844	0.874891975745151
NCRNA00114	0.874921528057176
OR6M3P	0.874952346896859
CCT8L2	0.87507055614496
CCNJ	0.875154146970403
LOC100287809	0.875219162056858
LYSMD2	0.875234782564642
VN1R7P	0.875273622746161
VN1R9P	0.875273622746161
SLC9A1	0.87535763574749
ITIH3	0.87538127759711
LOC100288265	0.87541462949211
IGHVII-51-2	0.87544038222116
LRRFIP2	0.875474156292046
CCL3	0.875663291089007
BEND7	0.875735483165525
MAPK14	0.875744771035019
P2RX3	0.875762080246348
FPR3	0.875806408714386
SORCS1	0.875871845976727
SH3RF2	0.875895487826347
ERGIC1	0.875971057309954
DOK3	0.875993854807802
SMAD5	0.876031006285777
PFTK2	0.876090955261599
PLEKHA6	0.876117130166536
LOC645971	0.876128951091346
ZNF320	0.87616399168989
LOC129656	0.876191010946599
TM4SF1	0.876193544001915
GRM7	0.876203676223181
TYK2	0.876218452379193
LOC100288918	0.876225629369257
SCPEP1	0.876329906813117
SNX15	0.876367058291091
ASXL2	0.876397032779002
SNAI1	0.876402521065521
CYP1A1	0.876447693885331
SIRT4	0.876549860449761
DUSP13	0.876551971329191
LOC100289144	0.876628807340457
KREMEN2	0.876642316968811
RBKS	0.876673980160266
RPL35AP22	0.876821319544506
MRPS15	0.876841583987037
ZNF324B	0.876849605328873
TDO2	0.876858893198367
LOC100288689	0.876867758891974
ZCCHC10	0.876922641757164
LOC150381	0.876940373144379
OR4X2	0.876942484023809
LOC100233198	0.876993145130138
DUOX2	0.877015942627986
PRF1	0.87701763133153
MAST1	0.877020164386846
DIRAS3	0.877025230497479
GNGT1	0.87722618621925
LOC100128776	0.877278113853237
CALB2	0.877287401722731
TYRO3P	0.877307243989376
MNDA	0.877351572457414
CCT7	0.877354527688617
LOC100129186	0.877391679166591
RPS26P40	0.877398433980768
QPCTL	0.877419120599186
CDC6	0.877443606800578
LOC100288761	0.87745416119773
LECT2	0.877478647399122
LOC100287780	0.877562238224565
ZFP161	0.877577014380577
ALDH3A1	0.877601922757856
ABCC1	0.877611632803235
PELI2	0.87762725331102
LOC100129370	0.877655539095387
PROL1	0.877671581779058
